ID;Atividade;Situacao;Inicio;Fim;Duracao;Recurso
231;Task #231;finished;2014-12-12T22:28:00+00:00;2014-12-12T23:37:00+00:00;4140;Luke
232;Task #232;pending;2014-12-12T22:28:00+00:00;2014-12-13T23:17:00+00:00;89340;Marie
232;Task #232;documentation;2014-12-13T23:17:00+00:00;2014-12-14T06:40:00+00:00;26580;Bob
232;Task #232;development;2014-12-14T06:40:00+00:00;2014-12-16T01:43:00+00:00;154980;Jonh
232;Task #232;test;2014-12-16T01:43:00+00:00;2014-12-17T20:15:00+00:00;153120;Rob
232;Task #232;finished;2014-12-17T20:15:00+00:00;2014-12-17T21:14:00+00:00;3540;Rob
233;Task #233;pending;2014-12-17T20:15:00+00:00;2014-12-18T18:54:00+00:00;81540;Mary
233;Task #233;documentation;2014-12-18T18:54:00+00:00;2014-12-19T01:34:00+00:00;24000;Jonh
233;Task #233;development;2014-12-19T01:34:00+00:00;2014-12-20T17:48:00+00:00;144840;Ashley
233;Task #233;test;2014-12-20T17:48:00+00:00;2014-12-22T15:30:00+00:00;164520;Ashley
233;Task #233;finished;2014-12-22T15:30:00+00:00;2014-12-22T16:30:00+00:00;3600;Bob
234;Task #234;pending;2014-12-17T21:14:00+00:00;2014-12-18T23:01:00+00:00;92820;Ashley
234;Task #234;documentation;2014-12-18T23:01:00+00:00;2014-12-19T07:31:00+00:00;30600;Ashley
234;Task #234;development;2014-12-19T07:31:00+00:00;2014-12-20T15:52:00+00:00;116460;Bob
234;Task #234;test;2014-12-20T15:52:00+00:00;2014-12-21T23:55:00+00:00;115380;Ashley
234;Task #234;finished;2014-12-21T23:55:00+00:00;2014-12-22T00:50:00+00:00;3300;Luke
235;Task #235;pending;2014-12-21T23:55:00+00:00;2014-12-22T21:42:00+00:00;78420;Ashley
235;Task #235;documentation;2014-12-22T21:42:00+00:00;2014-12-23T04:58:00+00:00;26160;Mary
235;Task #235;development;2014-12-23T04:58:00+00:00;2014-12-25T03:58:00+00:00;169200;Bob
235;Task #235;test;2014-12-25T03:58:00+00:00;2014-12-26T19:13:00+00:00;141300;Marie
235;Task #235;finished;2014-12-26T19:13:00+00:00;2014-12-26T20:22:00+00:00;4140;Rob
236;Task #236;pending;2014-12-26T19:13:00+00:00;2014-12-27T20:06:00+00:00;89580;Rob
236;Task #236;documentation;2014-12-27T20:06:00+00:00;2014-12-28T05:06:00+00:00;32400;Marie
236;Task #236;development;2014-12-28T05:06:00+00:00;2014-12-29T16:51:00+00:00;128700;Ashley
236;Task #236;test;2014-12-29T16:51:00+00:00;2014-12-31T03:05:00+00:00;123240;Bob
236;Task #236;finished;2014-12-31T03:05:00+00:00;2014-12-31T03:59:00+00:00;3240;Rob
237;Task #237;pending;2014-12-31T03:05:00+00:00;2015-01-01T02:57:00+00:00;85920;Marie
237;Task #237;documentation;2015-01-01T02:57:00+00:00;2015-01-01T10:34:00+00:00;27420;Ashley
237;Task #237;development;2015-01-01T10:34:00+00:00;2015-01-03T03:09:00+00:00;146100;Marie
237;Task #237;test;2015-01-03T03:09:00+00:00;2015-01-05T02:08:00+00:00;169140;Ashley
237;Task #237;finished;2015-01-05T02:08:00+00:00;2015-01-05T03:05:00+00:00;3420;Mary
238;Task #238;pending;2015-01-05T02:08:00+00:00;2015-01-06T01:07:00+00:00;82740;Bob
238;Task #238;documentation;2015-01-06T01:07:00+00:00;2015-01-06T09:35:00+00:00;30480;Joana
238;Task #238;development;2015-01-06T09:35:00+00:00;2015-01-07T21:21:00+00:00;128760;Rob
238;Task #238;test;2015-01-07T21:21:00+00:00;2015-01-09T18:35:00+00:00;162840;Jonh
238;Task #238;finished;2015-01-09T18:35:00+00:00;2015-01-09T19:43:00+00:00;4080;Mary
239;Task #239;pending;2015-01-09T18:35:00+00:00;2015-01-10T21:24:00+00:00;96540;Rob
239;Task #239;documentation;2015-01-10T21:24:00+00:00;2015-01-11T06:28:00+00:00;32640;Rob
239;Task #239;development;2015-01-11T06:28:00+00:00;2015-01-13T06:07:00+00:00;171540;Luke
239;Task #239;test;2015-01-13T06:07:00+00:00;2015-01-14T23:40:00+00:00;149580;Ashley
239;Task #239;finished;2015-01-14T23:40:00+00:00;2015-01-15T00:45:00+00:00;3900;Rob
240;Task #240;pending;2015-01-14T23:40:00+00:00;2015-01-15T22:21:00+00:00;81660;Joana
240;Task #240;documentation;2015-01-15T22:21:00+00:00;2015-01-16T06:17:00+00:00;28560;Rob
240;Task #240;development;2015-01-16T06:17:00+00:00;2015-01-17T20:58:00+00:00;139260;Mary
240;Task #240;test;2015-01-17T20:58:00+00:00;2015-01-19T19:00:00+00:00;165720;Mary
240;Task #240;finished;2015-01-19T19:00:00+00:00;2015-01-19T20:10:00+00:00;4200;Bob
241;Task #241;pending;2015-01-19T19:00:00+00:00;2015-01-20T15:09:00+00:00;72540;Ashley
241;Task #241;documentation;2015-01-20T15:09:00+00:00;2015-01-20T21:34:00+00:00;23100;Mary
241;Task #241;development;2015-01-20T21:34:00+00:00;2015-01-22T17:32:00+00:00;158280;Luke
241;Task #241;test;2015-01-22T17:32:00+00:00;2015-01-24T13:17:00+00:00;157500;Mary
241;Task #241;finished;2015-01-24T13:17:00+00:00;2015-01-24T14:06:00+00:00;2940;Ashley
242;Task #242;pending;2015-01-19T20:10:00+00:00;2015-01-20T16:28:00+00:00;73080;Mary
242;Task #242;documentation;2015-01-20T16:28:00+00:00;2015-01-21T00:30:00+00:00;28920;Ashley
242;Task #242;development;2015-01-21T00:30:00+00:00;2015-01-22T22:58:00+00:00;167280;Joana
242;Task #242;test;2015-01-22T22:58:00+00:00;2015-01-24T21:12:00+00:00;166440;Rob
242;Task #242;finished;2015-01-24T21:12:00+00:00;2015-01-24T22:03:00+00:00;3060;Marie
243;Task #243;pending;2015-01-24T21:12:00+00:00;2015-01-25T23:45:00+00:00;95580;Joana
243;Task #243;documentation;2015-01-25T23:45:00+00:00;2015-01-26T06:31:00+00:00;24360;Mary
243;Task #243;development;2015-01-26T06:31:00+00:00;2015-01-28T02:24:00+00:00;157980;Ashley
243;Task #243;test;2015-01-28T02:24:00+00:00;2015-01-30T00:08:00+00:00;164640;Rob
243;Task #243;finished;2015-01-30T00:08:00+00:00;2015-01-30T01:01:00+00:00;3180;Ashley
244;Task #244;pending;2015-01-30T00:08:00+00:00;2015-01-31T01:25:00+00:00;91020;Luke
244;Task #244;documentation;2015-01-31T01:25:00+00:00;2015-01-31T08:27:00+00:00;25320;Rob
244;Task #244;development;2015-01-31T08:27:00+00:00;2015-02-02T07:39:00+00:00;169920;Mary
244;Task #244;test;2015-02-02T07:39:00+00:00;2015-02-04T02:53:00+00:00;155640;Ashley
244;Task #244;finished;2015-02-04T02:53:00+00:00;2015-02-04T03:44:00+00:00;3060;Bob
245;Task #245;pending;2015-02-04T02:53:00+00:00;2015-02-04T23:35:00+00:00;74520;Joana
245;Task #245;documentation;2015-02-04T23:35:00+00:00;2015-02-05T08:34:00+00:00;32340;Bob
245;Task #245;development;2015-02-05T08:34:00+00:00;2015-02-07T02:30:00+00:00;150960;Joana
245;Task #245;test;2015-02-07T02:30:00+00:00;2015-02-08T12:00:00+00:00;120600;Marie
245;Task #245;finished;2015-02-08T12:00:00+00:00;2015-02-08T13:00:00+00:00;3600;Joana
246;Task #246;pending;2015-02-08T12:00:00+00:00;2015-02-09T16:33:00+00:00;102780;Bob
246;Task #246;documentation;2015-02-09T16:33:00+00:00;2015-02-10T00:14:00+00:00;27660;Joana
246;Task #246;development;2015-02-10T00:14:00+00:00;2015-02-11T17:42:00+00:00;149280;Joana
246;Task #246;test;2015-02-11T17:42:00+00:00;2015-02-13T13:35:00+00:00;157980;Joana
246;Task #246;finished;2015-02-13T13:35:00+00:00;2015-02-13T14:24:00+00:00;2940;Joana
247;Task #247;pending;2015-02-13T13:35:00+00:00;2015-02-14T16:54:00+00:00;98340;Rob
247;Task #247;documentation;2015-02-14T16:54:00+00:00;2015-02-15T01:51:00+00:00;32220;Mary
247;Task #247;development;2015-02-15T01:51:00+00:00;2015-02-16T23:00:00+00:00;162540;Bob
247;Task #247;test;2015-02-16T23:00:00+00:00;2015-02-18T11:25:00+00:00;131100;Joana
247;Task #247;finished;2015-02-18T11:25:00+00:00;2015-02-18T12:24:00+00:00;3540;Luke
248;Task #248;pending;2015-02-18T11:25:00+00:00;2015-02-19T14:41:00+00:00;98160;Rob
248;Task #248;documentation;2015-02-19T14:41:00+00:00;2015-02-19T21:56:00+00:00;26100;Luke
248;Task #248;development;2015-02-19T21:56:00+00:00;2015-02-21T15:33:00+00:00;149820;Luke
248;Task #248;test;2015-02-21T15:33:00+00:00;2015-02-23T06:44:00+00:00;141060;Luke
248;Task #248;finished;2015-02-23T06:44:00+00:00;2015-02-23T07:54:00+00:00;4200;Luke
249;Task #249;pending;2015-02-23T06:44:00+00:00;2015-02-24T07:56:00+00:00;90720;Jonh
249;Task #249;documentation;2015-02-24T07:56:00+00:00;2015-02-24T16:46:00+00:00;31800;Joana
249;Task #249;development;2015-02-24T16:46:00+00:00;2015-02-26T11:41:00+00:00;154500;Joana
249;Task #249;test;2015-02-26T11:41:00+00:00;2015-02-28T03:16:00+00:00;142500;Luke
249;Task #249;finished;2015-02-28T03:16:00+00:00;2015-02-28T04:11:00+00:00;3300;Marie
250;Task #250;pending;2015-02-23T07:54:00+00:00;2015-02-24T08:57:00+00:00;90180;Mary
250;Task #250;documentation;2015-02-24T08:57:00+00:00;2015-02-24T16:12:00+00:00;26100;Marie
250;Task #250;development;2015-02-24T16:12:00+00:00;2015-02-26T15:04:00+00:00;168720;Mary
250;Task #250;test;2015-02-26T15:04:00+00:00;2015-02-28T01:43:00+00:00;124740;Marie
250;Task #250;finished;2015-02-28T01:43:00+00:00;2015-02-28T02:49:00+00:00;3960;Luke
251;Task #251;pending;2015-02-28T01:43:00+00:00;2015-03-01T04:48:00+00:00;97500;Ashley
251;Task #251;documentation;2015-03-01T04:48:00+00:00;2015-03-01T13:33:00+00:00;31500;Rob
251;Task #251;development;2015-03-01T13:33:00+00:00;2015-03-03T02:50:00+00:00;134220;Mary
251;Task #251;test;2015-03-03T02:50:00+00:00;2015-03-04T14:19:00+00:00;127740;Bob
251;Task #251;finished;2015-03-04T14:19:00+00:00;2015-03-04T15:07:00+00:00;2880;Rob
252;Task #252;pending;2015-03-04T14:19:00+00:00;2015-03-05T16:57:00+00:00;95880;Luke
252;Task #252;documentation;2015-03-05T16:57:00+00:00;2015-03-06T01:17:00+00:00;30000;Ashley
252;Task #252;development;2015-03-06T01:17:00+00:00;2015-03-07T20:22:00+00:00;155100;Mary
252;Task #252;test;2015-03-07T20:22:00+00:00;2015-03-09T17:52:00+00:00;163800;Marie
252;Task #252;finished;2015-03-09T17:52:00+00:00;2015-03-09T19:03:00+00:00;4260;Bob
253;Task #253;pending;2015-03-09T17:52:00+00:00;2015-03-10T13:47:00+00:00;71700;Jonh
253;Task #253;documentation;2015-03-10T13:47:00+00:00;2015-03-10T21:21:00+00:00;27240;Rob
253;Task #253;development;2015-03-10T21:21:00+00:00;2015-03-12T11:19:00+00:00;136680;Luke
253;Task #253;test;2015-03-12T11:19:00+00:00;2015-03-13T22:22:00+00:00;126180;Mary
253;Task #253;finished;2015-03-13T22:22:00+00:00;2015-03-13T23:23:00+00:00;3660;Marie
254;Task #254;pending;2015-03-13T22:22:00+00:00;2015-03-14T22:20:00+00:00;86280;Joana
254;Task #254;documentation;2015-03-14T22:20:00+00:00;2015-03-15T05:46:00+00:00;26760;Marie
254;Task #254;development;2015-03-15T05:46:00+00:00;2015-03-16T14:57:00+00:00;119460;Mary
254;Task #254;test;2015-03-16T14:57:00+00:00;2015-03-18T09:43:00+00:00;153960;Bob
254;Task #254;finished;2015-03-18T09:43:00+00:00;2015-03-18T10:52:00+00:00;4140;Luke
255;Task #255;pending;2015-03-18T09:43:00+00:00;2015-03-19T10:58:00+00:00;90900;Ashley
255;Task #255;documentation;2015-03-19T10:58:00+00:00;2015-03-19T18:18:00+00:00;26400;Marie
255;Task #255;development;2015-03-19T18:18:00+00:00;2015-03-21T09:05:00+00:00;139620;Jonh
255;Task #255;test;2015-03-21T09:05:00+00:00;2015-03-22T18:01:00+00:00;118560;Bob
255;Task #255;finished;2015-03-22T18:01:00+00:00;2015-03-22T18:49:00+00:00;2880;Marie
256;Task #256;pending;2015-03-22T18:01:00+00:00;2015-03-23T14:29:00+00:00;73680;Jonh
256;Task #256;documentation;2015-03-23T14:29:00+00:00;2015-03-23T22:52:00+00:00;30180;Joana
256;Task #256;development;2015-03-23T22:52:00+00:00;2015-03-25T09:12:00+00:00;123600;Marie
256;Task #256;test;2015-03-25T09:12:00+00:00;2015-03-26T22:54:00+00:00;135720;Bob
256;Task #256;finished;2015-03-26T22:54:00+00:00;2015-03-26T23:45:00+00:00;3060;Bob
257;Task #257;pending;2015-03-26T22:54:00+00:00;2015-03-28T03:10:00+00:00;101760;Mary
257;Task #257;documentation;2015-03-28T03:10:00+00:00;2015-03-28T10:06:00+00:00;24960;Jonh
257;Task #257;development;2015-03-28T10:06:00+00:00;2015-03-30T02:10:00+00:00;144240;Mary
257;Task #257;test;2015-03-30T02:10:00+00:00;2015-03-31T18:51:00+00:00;146460;Bob
257;Task #257;finished;2015-03-31T18:51:00+00:00;2015-03-31T19:51:00+00:00;3600;Jonh
258;Task #258;pending;2015-03-26T23:45:00+00:00;2015-03-28T02:06:00+00:00;94860;Joana
258;Task #258;documentation;2015-03-28T02:06:00+00:00;2015-03-28T10:44:00+00:00;31080;Marie
258;Task #258;development;2015-03-28T10:44:00+00:00;2015-03-30T00:24:00+00:00;135600;Luke
258;Task #258;test;2015-03-30T00:24:00+00:00;2015-03-31T09:46:00+00:00;120120;Joana
258;Task #258;finished;2015-03-31T09:46:00+00:00;2015-03-31T10:42:00+00:00;3360;Rob
259;Task #259;pending;2015-03-31T09:46:00+00:00;2015-04-01T08:04:00+00:00;80280;Ashley
259;Task #259;documentation;2015-04-01T08:04:00+00:00;2015-04-01T17:27:00+00:00;33780;Jonh
259;Task #259;development;2015-04-01T17:27:00+00:00;2015-04-03T08:51:00+00:00;141840;Mary
259;Task #259;test;2015-04-03T08:51:00+00:00;2015-04-05T08:29:00+00:00;171480;Rob
259;Task #259;finished;2015-04-05T08:29:00+00:00;2015-04-05T09:34:00+00:00;3900;Ashley
260;Task #260;pending;2015-04-05T08:29:00+00:00;2015-04-06T10:05:00+00:00;92160;Rob
260;Task #260;documentation;2015-04-06T10:05:00+00:00;2015-04-06T16:32:00+00:00;23220;Marie
260;Task #260;development;2015-04-06T16:32:00+00:00;2015-04-08T11:11:00+00:00;153540;Bob
260;Task #260;test;2015-04-08T11:11:00+00:00;2015-04-10T03:42:00+00:00;145860;Rob
260;Task #260;finished;2015-04-10T03:42:00+00:00;2015-04-10T04:40:00+00:00;3480;Marie
261;Task #261;pending;2015-04-10T03:42:00+00:00;2015-04-11T06:32:00+00:00;96600;Jonh
261;Task #261;documentation;2015-04-11T06:32:00+00:00;2015-04-11T15:49:00+00:00;33420;Bob
261;Task #261;development;2015-04-11T15:49:00+00:00;2015-04-13T00:12:00+00:00;116580;Rob
261;Task #261;test;2015-04-13T00:12:00+00:00;2015-04-14T12:05:00+00:00;129180;Marie
261;Task #261;finished;2015-04-14T12:05:00+00:00;2015-04-14T13:13:00+00:00;4080;Rob
262;Task #262;pending;2015-04-14T12:05:00+00:00;2015-04-15T14:43:00+00:00;95880;Rob
262;Task #262;documentation;2015-04-15T14:43:00+00:00;2015-04-15T23:54:00+00:00;33060;Rob
262;Task #262;development;2015-04-15T23:54:00+00:00;2015-04-17T21:24:00+00:00;163800;Bob
262;Task #262;test;2015-04-17T21:24:00+00:00;2015-04-19T19:40:00+00:00;166560;Marie
262;Task #262;finished;2015-04-19T19:40:00+00:00;2015-04-19T20:41:00+00:00;3660;Bob
263;Task #263;pending;2015-04-19T19:40:00+00:00;2015-04-20T15:22:00+00:00;70920;Jonh
263;Task #263;documentation;2015-04-20T15:22:00+00:00;2015-04-21T00:48:00+00:00;33960;Joana
263;Task #263;development;2015-04-21T00:48:00+00:00;2015-04-22T11:03:00+00:00;123300;Rob
263;Task #263;test;2015-04-22T11:03:00+00:00;2015-04-24T10:58:00+00:00;172500;Marie
263;Task #263;finished;2015-04-24T10:58:00+00:00;2015-04-24T11:54:00+00:00;3360;Joana
264;Task #264;pending;2015-04-24T10:58:00+00:00;2015-04-25T14:02:00+00:00;97440;Joana
264;Task #264;documentation;2015-04-25T14:02:00+00:00;2015-04-25T21:36:00+00:00;27240;Bob
264;Task #264;development;2015-04-25T21:36:00+00:00;2015-04-27T19:42:00+00:00;165960;Bob
264;Task #264;test;2015-04-27T19:42:00+00:00;2015-04-29T19:24:00+00:00;171720;Jonh
264;Task #264;finished;2015-04-29T19:24:00+00:00;2015-04-29T20:18:00+00:00;3240;Marie
265;Task #265;pending;2015-04-29T19:24:00+00:00;2015-04-30T23:39:00+00:00;101700;Marie
265;Task #265;documentation;2015-04-30T23:39:00+00:00;2015-05-01T08:25:00+00:00;31560;Luke
265;Task #265;development;2015-05-01T08:25:00+00:00;2015-05-03T02:14:00+00:00;150540;Jonh
265;Task #265;test;2015-05-03T02:14:00+00:00;2015-05-04T18:12:00+00:00;143880;Marie
265;Task #265;finished;2015-05-04T18:12:00+00:00;2015-05-04T19:06:00+00:00;3240;Joana
266;Task #266;pending;2015-04-29T20:18:00+00:00;2015-04-30T19:04:00+00:00;81960;Joana
266;Task #266;documentation;2015-04-30T19:04:00+00:00;2015-05-01T04:17:00+00:00;33180;Jonh
266;Task #266;development;2015-05-01T04:17:00+00:00;2015-05-03T01:39:00+00:00;163320;Luke
266;Task #266;test;2015-05-03T01:39:00+00:00;2015-05-04T12:04:00+00:00;123900;Luke
266;Task #266;finished;2015-05-04T12:04:00+00:00;2015-05-04T13:09:00+00:00;3900;Bob
267;Task #267;pending;2015-05-04T12:04:00+00:00;2015-05-05T13:15:00+00:00;90660;Jonh
267;Task #267;documentation;2015-05-05T13:15:00+00:00;2015-05-05T20:20:00+00:00;25500;Ashley
267;Task #267;development;2015-05-05T20:20:00+00:00;2015-05-07T10:25:00+00:00;137100;Bob
267;Task #267;test;2015-05-07T10:25:00+00:00;2015-05-09T09:28:00+00:00;169380;Mary
267;Task #267;finished;2015-05-09T09:28:00+00:00;2015-05-09T10:39:00+00:00;4260;Bob
268;Task #268;pending;2015-05-09T09:28:00+00:00;2015-05-10T09:01:00+00:00;84780;Jonh
268;Task #268;documentation;2015-05-10T09:01:00+00:00;2015-05-10T16:37:00+00:00;27360;Luke
268;Task #268;development;2015-05-10T16:37:00+00:00;2015-05-12T10:06:00+00:00;149340;Mary
268;Task #268;test;2015-05-12T10:06:00+00:00;2015-05-13T22:26:00+00:00;130800;Rob
268;Task #268;finished;2015-05-13T22:26:00+00:00;2015-05-13T23:37:00+00:00;4260;Jonh
269;Task #269;pending;2015-05-13T22:26:00+00:00;2015-05-15T00:22:00+00:00;93360;Luke
269;Task #269;documentation;2015-05-15T00:22:00+00:00;2015-05-15T07:51:00+00:00;26940;Luke
269;Task #269;development;2015-05-15T07:51:00+00:00;2015-05-17T03:06:00+00:00;155700;Marie
269;Task #269;test;2015-05-17T03:06:00+00:00;2015-05-19T01:19:00+00:00;166380;Mary
269;Task #269;finished;2015-05-19T01:19:00+00:00;2015-05-19T02:09:00+00:00;3000;Luke
270;Task #270;pending;2015-05-19T01:19:00+00:00;2015-05-20T00:30:00+00:00;83460;Marie
270;Task #270;documentation;2015-05-20T00:30:00+00:00;2015-05-20T09:10:00+00:00;31200;Marie
270;Task #270;development;2015-05-20T09:10:00+00:00;2015-05-22T01:06:00+00:00;143760;Ashley
270;Task #270;test;2015-05-22T01:06:00+00:00;2015-05-23T22:13:00+00:00;162420;Rob
270;Task #270;finished;2015-05-23T22:13:00+00:00;2015-05-23T23:19:00+00:00;3960;Bob
271;Task #271;pending;2015-05-23T22:13:00+00:00;2015-05-24T20:21:00+00:00;79680;Joana
271;Task #271;documentation;2015-05-24T20:21:00+00:00;2015-05-25T04:34:00+00:00;29580;Mary
271;Task #271;development;2015-05-25T04:34:00+00:00;2015-05-26T21:53:00+00:00;148740;Rob
271;Task #271;test;2015-05-26T21:53:00+00:00;2015-05-28T20:17:00+00:00;167040;Mary
271;Task #271;finished;2015-05-28T20:17:00+00:00;2015-05-28T21:20:00+00:00;3780;Joana
272;Task #272;pending;2015-05-28T20:17:00+00:00;2015-05-29T16:57:00+00:00;74400;Marie
272;Task #272;documentation;2015-05-29T16:57:00+00:00;2015-05-30T00:41:00+00:00;27840;Bob
272;Task #272;development;2015-05-30T00:41:00+00:00;2015-05-31T22:30:00+00:00;164940;Bob
272;Task #272;test;2015-05-31T22:30:00+00:00;2015-06-02T14:10:00+00:00;142800;Rob
272;Task #272;finished;2015-06-02T14:10:00+00:00;2015-06-02T15:08:00+00:00;3480;Bob
273;Task #273;pending;2015-06-02T14:10:00+00:00;2015-06-03T15:00:00+00:00;89400;Luke
273;Task #273;documentation;2015-06-03T15:00:00+00:00;2015-06-03T23:30:00+00:00;30600;Marie
273;Task #273;development;2015-06-03T23:30:00+00:00;2015-06-05T16:26:00+00:00;147360;Joana
273;Task #273;test;2015-06-05T16:26:00+00:00;2015-06-07T03:40:00+00:00;126840;Jonh
273;Task #273;finished;2015-06-07T03:40:00+00:00;2015-06-07T04:32:00+00:00;3120;Ashley
274;Task #274;pending;2015-06-02T15:08:00+00:00;2015-06-03T13:50:00+00:00;81720;Joana
274;Task #274;documentation;2015-06-03T13:50:00+00:00;2015-06-03T22:32:00+00:00;31320;Joana
274;Task #274;development;2015-06-03T22:32:00+00:00;2015-06-05T10:52:00+00:00;130800;Rob
274;Task #274;test;2015-06-05T10:52:00+00:00;2015-06-07T10:11:00+00:00;170340;Ashley
274;Task #274;finished;2015-06-07T10:11:00+00:00;2015-06-07T11:22:00+00:00;4260;Ashley
275;Task #275;pending;2015-06-07T10:11:00+00:00;2015-06-08T11:19:00+00:00;90480;Ashley
275;Task #275;documentation;2015-06-08T11:19:00+00:00;2015-06-08T19:25:00+00:00;29160;Jonh
275;Task #275;development;2015-06-08T19:25:00+00:00;2015-06-10T15:27:00+00:00;158520;Rob
275;Task #275;test;2015-06-10T15:27:00+00:00;2015-06-12T13:44:00+00:00;166620;Bob
275;Task #275;finished;2015-06-12T13:44:00+00:00;2015-06-12T14:37:00+00:00;3180;Joana
276;Task #276;pending;2015-06-12T13:44:00+00:00;2015-06-13T09:01:00+00:00;69420;Bob
276;Task #276;documentation;2015-06-13T09:01:00+00:00;2015-06-13T15:31:00+00:00;23400;Jonh
276;Task #276;development;2015-06-13T15:31:00+00:00;2015-06-15T15:13:00+00:00;171720;Marie
276;Task #276;test;2015-06-15T15:13:00+00:00;2015-06-17T02:37:00+00:00;127440;Rob
276;Task #276;finished;2015-06-17T02:37:00+00:00;2015-06-17T03:33:00+00:00;3360;Rob
277;Task #277;pending;2015-06-17T02:37:00+00:00;2015-06-18T01:25:00+00:00;82080;Ashley
277;Task #277;documentation;2015-06-18T01:25:00+00:00;2015-06-18T08:26:00+00:00;25260;Ashley
277;Task #277;development;2015-06-18T08:26:00+00:00;2015-06-20T01:51:00+00:00;149100;Bob
277;Task #277;test;2015-06-20T01:51:00+00:00;2015-06-22T00:57:00+00:00;169560;Mary
277;Task #277;finished;2015-06-22T00:57:00+00:00;2015-06-22T01:55:00+00:00;3480;Jonh
278;Task #278;pending;2015-06-22T00:57:00+00:00;2015-06-23T02:51:00+00:00;93240;Marie
278;Task #278;documentation;2015-06-23T02:51:00+00:00;2015-06-23T10:06:00+00:00;26100;Bob
278;Task #278;development;2015-06-23T10:06:00+00:00;2015-06-24T19:04:00+00:00;118680;Marie
278;Task #278;test;2015-06-24T19:04:00+00:00;2015-06-26T03:52:00+00:00;118080;Mary
278;Task #278;finished;2015-06-26T03:52:00+00:00;2015-06-26T05:00:00+00:00;4080;Ashley
279;Task #279;pending;2015-06-26T03:52:00+00:00;2015-06-27T04:33:00+00:00;88860;Joana
279;Task #279;documentation;2015-06-27T04:33:00+00:00;2015-06-27T12:41:00+00:00;29280;Marie
279;Task #279;development;2015-06-27T12:41:00+00:00;2015-06-28T23:02:00+00:00;123660;Rob
279;Task #279;test;2015-06-28T23:02:00+00:00;2015-06-30T15:15:00+00:00;144780;Marie
279;Task #279;finished;2015-06-30T15:15:00+00:00;2015-06-30T16:17:00+00:00;3720;Mary
280;Task #280;pending;2015-06-30T15:15:00+00:00;2015-07-01T16:52:00+00:00;92220;Marie
280;Task #280;documentation;2015-07-01T16:52:00+00:00;2015-07-02T01:29:00+00:00;31020;Bob
280;Task #280;development;2015-07-02T01:29:00+00:00;2015-07-03T20:23:00+00:00;154440;Rob
